[2015-03-26 10:25:11] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:31:14] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:43:22] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:44:46] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:48:59] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:53:07] runqianReportLogger : [INFO ]  - 报表证书错误!
未发现授权文件:D:\WorkspacesShangHai\jac_fdj_wms\target\jac_fdj_wms\WEB-INF\report\quieeWindowServer.lic, 请检查是否在类路径或绝对路径上l
[2017-08-29 11:13:57] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:13:57] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:13:57] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:13:57] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:15:52] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 11:16:10] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:16:10] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:16:10] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:16:11] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:16:11] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 11:16:11] runqianReportLogger : [DEBUG]  - arg0: 1323
[2017-08-29 11:16:11] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:16:11] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:16:11] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:16:11] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:16:15] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:16:15] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:16:15] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_2
[2017-08-29 11:16:15] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:16:15] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:16:17] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:16:17] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:16:17] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_2
[2017-08-29 11:16:17] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:16:17] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:17:33] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:17:33] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:17:33] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:17:33] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:17:33] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 11:17:33] runqianReportLogger : [DEBUG]  - arg0: 1323
[2017-08-29 11:17:33] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:17:33] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:17:33] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:17:33] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:17:34] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:17:45] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:17:45] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_4
[2017-08-29 11:20:09] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:20:09] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:20:09] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:20:09] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:20:09] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 11:20:09] runqianReportLogger : [DEBUG]  - arg0: 1323
[2017-08-29 11:20:09] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:20:09] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:20:09] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:20:09] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:20:12] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:20:12] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_6
[2017-08-29 15:37:55] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 15:50:44] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 15:52:53] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 15:52:54] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 15:52:54] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 15:52:54] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 15:52:54] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 15:52:54] runqianReportLogger : [DEBUG]  - arg0: 1324
[2017-08-29 15:52:54] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 15:52:55] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 15:52:56] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 15:52:56] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 15:53:09] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 16:20:17] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 16:20:40] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 16:20:40] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 16:20:40] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 16:20:41] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 16:20:41] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 16:20:41] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 16:20:41] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 16:20:41] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 16:20:41] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 16:20:41] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 16:20:55] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 16:20:55] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 16:20:55] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 16:20:55] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 16:20:55] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 16:20:55] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 16:20:55] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 16:21:11] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 16:21:11] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 16:21:11] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 16:21:11] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.station,bbx.is_jp,bbx.container,bbx.loadage,bbx.sx,bbx.bax_tag,bb.item_sub_qty,bbx.seq,bbx.end_seq,sum(bbx.pick_quantitybu) as quantity_bu
,bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty,bbx.seq,bbx.end_seq
order by bbx.bax_tag,bbx.seq
[2017-08-29 16:21:11] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 16:21:11] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 16:21:11] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 16:55:52] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 07:44:59] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 08:38:50] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 08:58:42] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 09:00:30] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 09:01:16] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 09:02:12] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 10:10:58] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 10:13:05] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 10:17:35] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 14:13:34] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 14:21:29] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 14:30:14] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 14:33:07] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 14:43:05] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 15:09:38] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 15:11:31] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 15:12:15] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 16:06:54] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 16:25:31] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 16:40:01] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-30 16:43:43] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 09:19:43] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 09:23:06] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 09:36:27] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 10:18:38] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 10:19:29] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 11:00:33] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 15:15:24] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-31 16:18:57] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 07:58:11] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 08:14:39] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 16:51:29] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 16:55:38] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 17:01:21] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 17:10:36] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 17:13:08] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 17:17:12] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 18:00:03] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 18:04:40] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-01 18:06:51] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 08:24:09] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 08:31:12] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 08:32:50] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 08:38:54] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 11:22:03] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 11:23:33] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 11:40:08] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 13:45:02] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 13:46:29] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 13:55:30] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 13:57:58] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 14:06:06] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 15:19:42] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 15:32:05] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-09-04 15:51:46] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
